证券代码,证券名称,交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,high-low
IXIC,纳斯达克,2012/9/24,3155.35,3167.74,3150.71,3160.78,-19.1799,-0.6032,0.005390576
IXIC,纳斯达克,2012/9/25,3170.37,3176.3,3117.73,3117.73,-43.0501,-1.362,0.018611824
IXIC,纳斯达克,2012/9/26,3113.4,3114.54,3080.28,3093.7,-24.03,-0.7708,0.011060967
IXIC,纳斯达克,2012/9/27,3105.87,3142.02,3098.46,3136.6,42.9002,1.3867,0.013960691
IXIC,纳斯达克,2012/9/28,3125.31,3132.51,3109.91,3116.23,-20.3701,-0.6494,0.007240813
IXIC,纳斯达克,2012/10/1,3130.31,3146.99,3103.89,3113.53,-2.7,-0.0866,0.013790277
IXIC,纳斯达克,2012/10/2,3127.73,3131.64,3101.64,3120.04,6.51,0.2091,0.009625825
IXIC,纳斯达克,2012/10/3,3130.85,3142.36,3115.04,3135.23,15.1899,0.4869,0.008732117
IXIC,纳斯达克,2012/10/4,3142.38,3153.48,3132.56,3149.46,14.23,0.4539,0.006656043
IXIC,纳斯达克,2012/10/5,3161.21,3171.46,3130.76,3136.19,-13.27,-0.4213,0.012916263
IXIC,纳斯达克,2012/10/8,3121.33,3125.49,3107.57,3112.35,-23.8398,-0.7602,0.005750001
IXIC,纳斯达克,2012/10/9,3108.01,3108.01,3062.52,3065.02,-47.3301,-1.5207,0.014744544
IXIC,纳斯达克,2012/10/10,3066.25,3071.57,3046.78,3051.78,-13.24,-0.432,0.008103536
IXIC,纳斯达克,2012/10/11,3075.89,3078.08,3047.14,3049.41,-2.3701,-0.0777,0.01010258
IXIC,纳斯达克,2012/10/12,3049.08,3061.77,3039.58,3044.11,-5.2998,-0.1738,0.007273832
IXIC,纳斯达克,2012/10/15,3053.21,3066.31,3037.27,3064.18,20.0698,0.6593,0.009515799
IXIC,纳斯达克,2012/10/16,3073.21,3102.97,3070.25,3101.17,36.99,1.2072,0.010600726
IXIC,纳斯达克,2012/10/17,3091.38,3112.45,3088.05,3104.12,2.9502,0.0951,0.007870374
IXIC,纳斯达克,2012/10/18,3097.77,3102.56,3065.24,3072.87,-31.25,-1.0067,0.012101707
IXIC,纳斯达克,2012/10/19,3066.56,3066.56,3000.27,3005.62,-67.25,-2.1885,0.021854128
IXIC,纳斯达克,2012/10/22,3005.92,3020.61,2995.78,3016.96,11.3398,0.3773,0.008254166
IXIC,纳斯达克,2012/10/23,2989.44,3006.59,2974.07,2990.46,-26.5,-0.8784,0.010875161
IXIC,纳斯达克,2012/10/24,3011.82,3012.95,2978.73,2981.7,-8.76,-0.2929,0.01142263
IXIC,纳斯达克,2012/10/25,3005.04,3007.71,2975.98,2986.12,4.4202,0.1482,0.010605595
IXIC,纳斯达克,2012/10/26,2986.05,2999.14,2961.16,2987.95,1.8298,0.0613,0.012744497
IXIC,纳斯达克,2012/10/31,2986.85,2989.7,2964.94,2977.23,-10.72,-0.3588,0.008316252
IXIC,纳斯达克,2012/11/1,2987.54,3021.94,2984.22,3020.06,42.8301,1.4386,0.012560603
IXIC,纳斯达克,2012/11/2,3033.85,3033.85,2981.69,2982.13,-37.9302,-1.2559,0.017342186
IXIC,纳斯达克,2012/11/5,2983.03,3004.87,2975.85,2999.66,17.53,0.5878,0.009704593
IXIC,纳斯达克,2012/11/6,3003.71,3024.44,2998.93,3011.93,12.27,0.409,0.008470392
IXIC,纳斯达克,2012/11/7,2976.46,2977.81,2926.79,2937.29,-74.6399,-2.4781,0.017281872
IXIC,纳斯达克,2012/11/8,2942.09,2949.7,2895.58,2895.58,-41.71,-1.42,0.018518034
IXIC,纳斯达克,2012/11/9,2892.57,2931.11,2889.81,2904.87,9.29,0.3208,0.014190435
IXIC,纳斯达克,2012/11/12,2916.38,2920.01,2896.55,2904.25,-0.6201,-0.0213,0.008066667
IXIC,纳斯达克,2012/11/13,2880.77,2909,2877.06,2883.89,-20.3601,-0.701,0.01104044
IXIC,纳斯达克,2012/11/14,2896.81,2900.1,2842.86,2846.81,-37.0798,-1.2858,0.019934631
IXIC,纳斯达克,2012/11/15,2847.84,2855.64,2826.75,2836.94,-9.8701,-0.3467,0.010168344
IXIC,纳斯达克,2012/11/16,2838.9,2859.57,2810.8,2853.13,16.1899,0.5707,0.017202124
IXIC,纳斯达克,2012/11/19,2886,2916.07,2884.75,2916.07,62.9402,2.206,0.010798578
IXIC,纳斯达克,2012/11/20,2910.73,2919.96,2893.38,2916.68,0.6099,0.0209,0.009144549
IXIC,纳斯达克,2012/11/21,2919.14,2928.17,2912.42,2926.55,9.8701,0.3384,0.005393304
IXIC,纳斯达克,2012/11/23,2943.62,2967.19,2940.68,2966.85,40.3001,1.3771,0.00897453
IXIC,纳斯达克,2012/11/26,2961.02,2976.93,2951.73,2976.78,9.9299,0.3347,0.008501129
IXIC,纳斯达克,2012/11/27,2974.56,2985.32,2965.13,2967.79,-8.99,-0.302,0.006786067
IXIC,纳斯达克,2012/11/28,2952.02,2992.17,2935.88,2991.78,23.99,0.8083,0.018991639
IXIC,纳斯达克,2012/11/29,3005.41,3017.18,2996.3,3012.03,20.25,0.6769,0.006944426
IXIC,纳斯达克,2012/11/30,3013.25,3014.25,2999.72,3010.24,-1.79,-0.0594,0.004832092
IXIC,纳斯达克,2012/12/3,3029.21,3030.28,2999.57,3002.2,-8.04,-0.2671,0.010186079
IXIC,纳斯达克,2012/12/4,3000.44,3002.9,2980.93,2996.69,-5.51,-0.1835,0.007343156
IXIC,纳斯达克,2012/12/5,2993.2,2994.73,2958.26,2973.7,-22.99,-0.7672,0.01225282
IXIC,纳斯达克,2012/12/6,2967.99,2996.53,2962.02,2989.27,15.5701,0.5236,0.011583485
IXIC,纳斯达克,2012/12/7,2999.69,3003.27,2968.82,2978.04,-11.23,-0.3757,0.011537128
IXIC,纳斯达克,2012/12/10,2973.19,2997.64,2971.56,2986.96,8.9199,0.2995,0.008738245
IXIC,纳斯达克,2012/12/11,3005.43,3033.14,3003.82,3022.3,35.3401,1.1831,0.009713575
IXIC,纳斯达克,2012/12/12,3033.93,3035.19,3008.49,3013.81,-8.49,-0.2809,0.008835734
IXIC,纳斯达克,2012/12/13,3007.83,3026.51,2982.63,2992.16,-21.6502,-0.7184,0.014604679
IXIC,纳斯达克,2012/12/14,2976.95,2985.33,2963.8,2971.33,-20.8298,-0.6961,0.007238065
IXIC,纳斯达克,2012/12/17,2975.5,3011.22,2973.54,3010.6,39.27,1.3216,0.01259215
IXIC,纳斯达克,2012/12/18,3020.82,3056.65,3016.4,3054.53,43.9299,1.4592,0.013255478
IXIC,纳斯达克,2012/12/19,3059.03,3061.82,3044.36,3044.36,-10.1699,-0.3329,0.005718812
IXIC,纳斯达克,2012/12/20,3050.3,3053.53,3034.15,3050.39,6.0298,0.1981,0.006366979
IXIC,纳斯达克,2012/12/21,2998.6,3022.19,2995.13,3021.01,-29.3799,-0.9632,0.008994098
IXIC,纳斯达克,2012/12/24,3013.89,3016.18,3008.53,3012.6,-8.4099,-0.2784,0.002539543
IXIC,纳斯达克,2012/12/26,3013.13,3018.65,2983.35,2990.16,-22.4402,-0.7449,0.011762881
IXIC,纳斯达克,2012/12/27,2989.87,2993.66,2951.04,2985.91,-4.25,-0.1421,0.014339068
IXIC,纳斯达克,2012/12/28,2965.12,2985.47,2959.37,2960.31,-25.5999,-0.8574,0.008780781
IXIC,纳斯达克,2012/12/31,2955.45,3021.41,2953.52,3019.51,59.2,1.9998,0.02272593
IXIC,纳斯达克,2013/1/2,3091.33,3112.65,3083.49,3112.26,92.75,3.0717,0.009412381
IXIC,纳斯达克,2013/1/3,3108.49,3118.18,3092.28,3100.57,-11.6899,-0.3756,0.008340815
IXIC,纳斯达克,2013/1/4,3100.88,3108.44,3090.81,3101.66,1.0898,0.0351,0.0056878
IXIC,纳斯达克,2013/1/7,3089.17,3102.35,3083.88,3098.81,-2.8499,-0.0919,0.005971344
IXIC,纳斯达克,2013/1/8,3098.46,3103.39,3076.6,3091.81,-7,-0.2259,0.008669971
IXIC,纳斯达克,2013/1/9,3099.65,3111.22,3096.34,3105.81,14,0.4528,0.004794163
IXIC,纳斯达克,2013/1/10,3125.64,3127.72,3098.47,3121.76,15.95,0.5136,0.009395863
IXIC,纳斯达克,2013/1/11,3122.12,3126.59,3114.1,3125.63,3.8699,0.124,0.004002768
IXIC,纳斯达克,2013/1/14,3113.65,3123.48,3104.08,3117.5,-8.1299,-0.2601,0.00623039
IXIC,纳斯达克,2013/1/15,3101.06,3112.29,3093.32,3110.78,-6.72,-0.2156,0.006113842
IXIC,纳斯达克,2013/1/16,3110.72,3124.65,3106.79,3117.54,6.76,0.2173,0.005732238
IXIC,纳斯达克,2013/1/17,3130.49,3144.05,3125.79,3136,18.46,0.5921,0.005824727
IXIC,纳斯达克,2013/1/18,3127.91,3134.73,3119.2,3134.71,-1.29,-0.0411,0.004966487
IXIC,纳斯达克,2013/1/22,3135.63,3143.18,3121.54,3143.18,8.47,0.2702,0.006908557
IXIC,纳斯达克,2013/1/23,3155.82,3161.06,3149.74,3153.67,10.49,0.3337,0.003587505
IXIC,纳斯达克,2013/1/24,3125.67,3153.56,3124.45,3130.38,-23.29,-0.7385,0.009273706
IXIC,纳斯达克,2013/1/25,3140.65,3156.2,3135.86,3149.71,19.3301,0.6175,0.006465314
IXIC,纳斯达克,2013/1/28,3152.17,3161.83,3144.89,3154.3,4.5901,0.1457,0.005372061
IXIC,纳斯达克,2013/1/29,3149.62,3156.94,3133.11,3153.66,-0.6401,-0.0203,0.007577083
IXIC,纳斯达克,2013/1/30,3157.43,3164.06,3135.83,3142.31,-11.3499,-0.3599,0.008962121
IXIC,纳斯达克,2013/1/31,3140.67,3154.18,3136.82,3142.13,-0.1802,-0.0057,0.005519009
IXIC,纳斯达克,2013/2/1,3162.94,3183.14,3154.91,3179.1,36.9702,1.1766,0.008908162
IXIC,纳斯达克,2013/2/4,3161.72,3169.63,3130.57,3131.17,-47.9302,-1.5077,0.012399765
IXIC,纳斯达克,2013/2/5,3140.9,3178.52,3136.82,3171.58,40.4102,1.2906,0.013206132
IXIC,纳斯达克,2013/2/6,3159.38,3174.82,3157.35,3168.48,-3.1001,-0.0977,0.00551787
IXIC,纳斯达克,2013/2/7,3167.44,3170.42,3135.98,3165.13,-3.3501,-0.1057,0.010922346
IXIC,纳斯达克,2013/2/8,3178.06,3196.89,3177.18,3193.87,28.7402,0.908,0.006184451
IXIC,纳斯达克,2013/2/11,3192.53,3194.01,3182.19,3192,-1.8701,-0.0586,0.003707542
IXIC,纳斯达克,2013/2/12,3190.73,3196.92,3184.84,3186.49,-5.51,-0.1726,0.003785794
IXIC,纳斯达克,2013/2/13,3195.34,3205.52,3187.06,3196.88,10.3899,0.3261,0.005775462
IXIC,纳斯达克,2013/2/14,3182.74,3202.33,3182.39,3198.66,1.78,0.0557,0.006246183
IXIC,纳斯达克,2013/2/15,3202.84,3206.21,3184.03,3192.03,-6.6299,-0.2073,0.006941864
IXIC,纳斯达克,2013/2/19,3197.46,3213.6,3194.92,3213.59,21.5601,0.6754,0.005829756
IXIC,纳斯达克,2013/2/20,3211.99,3213.25,3163.95,3164.41,-49.1802,-1.5304,0.015461639
IXIC,纳斯达克,2013/2/21,3154.88,3155.19,3118.62,3131.49,-32.9199,-1.0403,0.01165812
IXIC,纳斯达克,2013/2/22,3149.09,3161.82,3139.55,3161.82,30.3301,0.9686,0.007068334
IXIC,纳斯达克,2013/2/25,3180.59,3186.25,3116.25,3116.25,-45.5701,-1.4413,0.022214321
IXIC,纳斯达克,2013/2/26,3126.23,3135.57,3105.36,3129.65,13.3999,0.43,0.009681325
IXIC,纳斯达克,2013/2/27,3129.72,3177.8,3127.27,3162.26,32.6101,1.042,0.016028714
IXIC,纳斯达克,2013/2/28,3161.43,3182.6,3159.72,3160.19,-2.0701,-0.0655,0.007215057
IXIC,纳斯达克,2013/3/1,3143.54,3171.5,3129.4,3169.74,9.55,0.3022,0.013363369
IXIC,纳斯达克,2013/3/4,3159.46,3182.27,3154.79,3182.03,12.29,0.3877,0.008672846
IXIC,纳斯达克,2013/3/5,3200.38,3227.31,3200.27,3224.13,42.0999,1.3231,0.008413792
IXIC,纳斯达克,2013/3/6,3233.31,3233.44,3217.67,3222.37,-1.7598,-0.0546,0.004889091
IXIC,纳斯达克,2013/3/7,3224.5,3235.1,3221.47,3232.09,9.72,0.3016,0.004222062
IXIC,纳斯达克,2013/3/8,3245.85,3248.7,3227.89,3244.37,12.28,0.3799,0.006426243
IXIC,纳斯达克,2013/3/11,3237.74,3252.87,3233.67,3252.87,8.5,0.262,0.005919968
IXIC,纳斯达克,2013/3/12,3244.85,3249.78,3229.92,3242.32,-10.5501,-0.3243,0.006129933
IXIC,纳斯达克,2013/3/13,3243.04,3251.45,3230.62,3245.12,2.8,0.0864,0.006426981
IXIC,纳斯达克,2013/3/14,3253,3258.93,3250.24,3258.93,13.8098,0.4256,0.002670081
IXIC,纳斯达克,2013/3/15,3260.46,3260.62,3242.65,3249.07,-9.8599,-0.3025,0.005526465
IXIC,纳斯达克,2013/3/18,3215.71,3249.37,3211.1,3237.59,-11.48,-0.3533,0.011847574
IXIC,纳斯达克,2013/3/19,3246.7,3252.6,3205.42,3229.1,-8.49,-0.2622,0.014611549
IXIC,纳斯达克,2013/3/20,3251.91,3257.99,3240.9,3254.19,25.0898,0.777,0.005259372
IXIC,纳斯达克,2013/3/21,3228.17,3237.57,3215.69,3222.6,-31.5898,-0.9707,0.006781095
IXIC,纳斯达克,2013/3/22,3235.3,3247.94,3230.86,3245,22.3999,0.6951,0.005272594
IXIC,纳斯达克,2013/3/25,3255.85,3263.63,3222.48,3235.3,-9.7,-0.2989,0.012688823
IXIC,纳斯达克,2013/3/26,3249.95,3252.93,3239.92,3252.48,17.1799,0.531,0.004007491
IXIC,纳斯达克,2013/3/27,3230.76,3258.26,3227.02,3256.52,4.04,0.1242,0.0096342
IXIC,纳斯达克,2013/3/28,3257.32,3270.3,3253.21,3267.52,11,0.3378,0.005239523
IXIC,纳斯达克,2013/3/29,3257.32,3270.3,3253.21,3267.52,0,0,0.005239523
IXIC,纳斯达克,2013/4/1,3268.63,3270.23,3230.57,3239.17,-28.3501,-0.8676,0.012201727
IXIC,纳斯达克,2013/4/2,3252.55,3267.93,3245.41,3254.86,15.6902,0.4844,0.006915067
IXIC,纳斯达克,2013/4/3,3257.38,3260.15,3210.39,3218.6,-36.26,-1.114,0.015380782
IXIC,纳斯达克,2013/4/4,3219.11,3226.24,3206.02,3224.98,6.3799,0.1982,0.00628708
IXIC,纳斯达克,2013/4/5,3174,3206.21,3168.88,3203.86,-21.1199,-0.6549,0.011711341
IXIC,纳斯达克,2013/4/8,3207.15,3222.26,3195.57,3222.25,18.3899,0.574,0.008317501
IXIC,纳斯达克,2013/4/9,3229.81,3249.95,3215.02,3237.86,15.6101,0.4844,0.010806033
IXIC,纳斯达克,2013/4/10,3246.06,3299.16,3245.8,3297.25,59.3899,1.8342,0.016306038
IXIC,纳斯达克,2013/4/11,3289.59,3306.95,3287.74,3300.16,2.9099,0.0883,0.005825916
IXIC,纳斯达克,2013/4/12,3292.39,3296.5,3271.02,3294.95,-5.21,-0.1579,0.007759437
IXIC,纳斯达克,2013/4/15,3277.58,3283.4,3213.46,3216.49,-78.46,-2.3812,0.021531233
IXIC,纳斯达克,2013/4/16,3239.05,3265.84,3231.45,3264.63,48.1399,1.4967,0.010586051
IXIC,纳斯达克,2013/4/17,3236.25,3236.98,3186.08,3204.67,-59.96,-1.8367,0.015849475
IXIC,纳斯达克,2013/4/18,3212.24,3212.97,3154.96,3166.36,-38.3098,-1.1954,0.018219925
IXIC,纳斯达克,2013/4/19,3169.32,3210.03,3168.33,3206.06,39.7,1.2538,0.013075648
IXIC,纳斯达克,2013/4/22,3217.4,3241.16,3198.74,3233.55,27.49,0.8574,0.013174308
IXIC,纳斯达克,2013/4/23,3252.8,3275.89,3241.52,3269.33,35.78,1.1065,0.010547232
IXIC,纳斯达克,2013/4/24,3262.21,3277.12,3255.44,3269.65,0.3198,0.0098,0.006637545
IXIC,纳斯达克,2013/4/25,3279.82,3301.28,3279.29,3289.99,20.3401,0.6221,0.006683337
IXIC,纳斯达克,2013/4/26,3284.07,3287.48,3268.03,3279.26,-10.73,-0.3261,0.005933957
IXIC,纳斯达克,2013/4/29,3290.31,3315.33,3289.42,3307.02,27.76,0.8465,0.007845909
IXIC,纳斯达克,2013/4/30,3308.05,3328.79,3298.58,3328.79,21.77,0.6583,0.009116802
IXIC,纳斯达克,2013/5/1,3325.35,3330.02,3296.5,3299.13,-29.6602,-0.891,0.01011701
IXIC,纳斯达克,2013/5/2,3306.15,3344.9,3305.81,3340.62,41.4902,1.2576,0.011755271
IXIC,纳斯达克,2013/5/3,3371.41,3388.12,3370.3,3378.63,38.0098,1.1378,0.005273434
IXIC,纳斯达克,2013/5/6,3382.33,3396.21,3381.44,3392.97,14.3401,0.4244,0.00435845
IXIC,纳斯达克,2013/5/7,3398.84,3402.24,3381.04,3396.63,3.6599,0.1079,0.006250684
IXIC,纳斯达克,2013/5/8,3394.89,3413.27,3389.8,3413.27,16.6401,0.4899,0.006899853
IXIC,纳斯达克,2013/5/9,3408.94,3428.54,3403.43,3409.17,-4.1001,-0.1201,0.007350768
IXIC,纳斯达克,2013/5/10,3414.84,3436.6,3411.59,3436.58,27.4102,0.804,0.007304152
IXIC,纳斯达克,2013/5/13,3429.53,3447.1,3426.67,3438.79,2.21,0.0643,0.005944354
IXIC,纳斯达克,2013/5/14,3439.72,3468.67,3439.72,3462.61,23.8201,0.6927,0.008381162
IXIC,纳斯达克,2013/5/15,3455.67,3475.48,3452.31,3471.62,9.01,0.2602,0.006689027
IXIC,纳斯达克,2013/5/16,3473.16,3485.95,3462.24,3465.24,-6.3801,-0.1838,0.006824825
IXIC,纳斯达克,2013/5/17,3483.41,3499.2,3473.04,3498.97,33.73,0.9734,0.00750408
IXIC,纳斯达克,2013/5/20,3490.46,3509.41,3488.13,3496.43,-2.54,-0.0726,0.006082156
IXIC,纳斯达克,2013/5/21,3495.46,3512.15,3486.88,3502.12,5.6902,0.1627,0.007221032
IXIC,纳斯达克,2013/5/22,3503.48,3532.04,3446.96,3463.3,-38.8201,-1.1085,0.024382925
IXIC,纳斯达克,2013/5/23,3426.07,3467.13,3422.51,3459.42,-3.8801,-0.112,0.012952962
IXIC,纳斯达克,2013/5/24,3438.28,3459.47,3429.31,3459.14,-0.28,-0.0081,0.008756323
IXIC,纳斯达克,2013/5/28,3497.9,3514.8,3475.39,3488.89,29.75,0.86,0.011275922
IXIC,纳斯达克,2013/5/29,3471.67,3479.53,3450.4,3467.52,-21.3699,-0.6125,0.008407061
IXIC,纳斯达克,2013/5/30,3473.21,3503.82,3473.04,3491.3,23.78,0.6858,0.008823511
IXIC,纳斯达克,2013/5/31,3478.22,3500.67,3455.84,3455.91,-35.3901,-1.0137,0.012888825
IXIC,纳斯达克,2013/6/3,3460.76,3465.84,3419.39,3465.37,9.4602,0.2737,0.013492855
IXIC,纳斯达克,2013/6/4,3467.02,3482.75,3430.02,3445.26,-20.1101,-0.5803,0.01525612
IXIC,纳斯达克,2013/6/5,3432.85,3446.15,3397.91,3401.48,-43.78,-1.2707,0.014097129
IXIC,纳斯达克,2013/6/6,3404.41,3424.05,3378.24,3424.05,22.5701,0.6635,0.013469197
IXIC,纳斯达克,2013/6/7,3437.84,3471.73,3429.43,3469.22,45.1699,1.3192,0.012258962
IXIC,纳斯达克,2013/6/10,3475.68,3484.81,3465.54,3473.77,4.55,0.1312,0.005545059
IXIC,纳斯达克,2013/6/11,3436.62,3466.57,3426.57,3436.95,-36.8201,-1.0599,0.011605872
IXIC,纳斯达克,2013/6/12,3458.14,3459.18,3395.91,3400.43,-36.52,-1.0626,0.0184598
IXIC,纳斯达克,2013/6/13,3398.54,3451.03,3387.61,3445.36,44.9302,1.3213,0.018548079
IXIC,纳斯达克,2013/6/14,3442.31,3448.4,3419.32,3423.56,-21.8001,-0.6327,0.008468654
IXIC,纳斯达克,2013/6/17,3449.97,3468.56,3436.34,3452.13,28.5698,0.8345,0.009332571
IXIC,纳斯达克,2013/6/18,3456.29,3488.31,3456.09,3482.18,30.0501,0.8705,0.009279486
IXIC,纳斯达克,2013/6/19,3483.59,3485.45,3443.2,3443.2,-38.98,-1.1194,0.012195889
IXIC,纳斯达克,2013/6/20,3405.14,3412.94,3355.93,3364.64,-78.5601,-2.2816,0.01684516
IXIC,纳斯达克,2013/6/21,3367.81,3377.3,3326.86,3357.25,-7.3899,-0.2196,0.015047658
IXIC,纳斯达克,2013/6/24,3326.38,3344.66,3294.95,3320.76,-36.49,-1.0869,0.014974051
IXIC,纳斯达克,2013/6/25,3350.59,3358.31,3327.69,3347.89,27.1299,0.817,0.009159502
IXIC,纳斯达克,2013/6/26,3375.7,3383.7,3365.48,3376.22,28.3301,0.8462,0.005399188
IXIC,纳斯达克,2013/6/27,3395.79,3412.79,3395.41,3401.86,25.6401,0.7594,0.005105619
IXIC,纳斯达克,2013/6/28,3389.3,3422.2,3382.75,3403.25,1.3899,0.0409,0.011594631
IXIC,纳斯达克,2013/7/1,3430.48,3454.43,3430.31,3434.49,31.24,0.9179,0.007006829
IXIC,纳斯达克,2013/7/2,3430.69,3453.29,3415.23,3433.4,-1.0901,-0.0317,0.011082559
IXIC,纳斯达克,2013/7/3,3420.27,3455.42,3417.88,3443.67,10.27,0.2991,0.010923537
IXIC,纳斯达克,2013/7/5,3468.48,3479.46,3441.78,3479.38,35.71,1.037,0.01088833
IXIC,纳斯达克,2013/7/8,3493.81,3495.51,3475.39,3484.83,5.4502,0.1566,0.005772585
IXIC,纳斯达克,2013/7/9,3501.25,3508.81,3484.79,3504.26,19.4299,0.5576,0.006869165
IXIC,纳斯达克,2013/7/10,3502.11,3522.99,3502,3520.76,16.5,0.4709,0.005975827
IXIC,纳斯达克,2013/7/11,3557.79,3579.29,3552.52,3578.3,57.54,1.6343,0.007507246
IXIC,纳斯达克,2013/7/12,3579.58,3600.08,3576.57,3600.08,21.78,0.6087,0.006551827
IXIC,纳斯达克,2013/7/15,3601.09,3609.59,3591.54,3607.49,7.4099,0.2058,0.005013113
IXIC,纳斯达克,2013/7/16,3611,3611.35,3589.65,3598.5,-8.99,-0.2492,0.006026959
IXIC,纳斯达克,2013/7/17,3608.13,3615.79,3600.69,3610,11.5,0.3196,0.004184872
IXIC,纳斯达克,2013/7/18,3610.03,3624.54,3607.09,3611.28,1.28,0.0355,0.004826031
IXIC,纳斯达克,2013/7/19,3581.9,3589.05,3578.57,3587.61,-23.6699,-0.6554,0.002924264
IXIC,纳斯达克,2013/7/22,3599.87,3601.92,3587.46,3600.39,12.7798,0.3562,0.004022605
IXIC,纳斯达克,2013/7/23,3606.7,3606.7,3576.96,3579.27,-21.1199,-0.5866,0.008279949
IXIC,纳斯达克,2013/7/24,3605.26,3606.28,3573.53,3579.6,0.3301,0.0092,0.009122867
IXIC,纳斯达克,2013/7/25,3589.46,3606.19,3579.2,3605.19,25.5898,0.7149,0.007512502
IXIC,纳斯达克,2013/7/26,3584.85,3613.33,3581.26,3613.16,7.97,0.2211,0.008915091
IXIC,纳斯达克,2013/7/29,3604.29,3618.86,3592.8,3599.14,-14.02,-0.388,0.007227216
IXIC,纳斯达克,2013/7/30,3612.36,3629.12,3606.33,3616.47,17.3301,0.4815,0.00629956
IXIC,纳斯达克,2013/7/31,3627.66,3649.35,3624.77,3626.37,9.9001,0.2738,0.006758232
IXIC,纳斯达克,2013/8/1,3654.18,3678.5,3653.74,3675.74,49.3699,1.3614,0.00675376
IXIC,纳斯达克,2013/8/2,3671.11,3689.59,3663.88,3689.59,13.8501,0.3768,0.006992646
IXIC,纳斯达克,2013/8/5,3682.67,3694.19,3681.34,3692.95,3.3599,0.0911,0.003484499
IXIC,纳斯达克,2013/8/6,3685.39,3690.32,3654.67,3665.77,-27.1799,-0.736,0.009707373
IXIC,纳斯达克,2013/8/7,3658.53,3663.2,3633.59,3654.01,-11.76,-0.3208,0.008115942
IXIC,纳斯达克,2013/8/8,3672.21,3675.71,3649.64,3669.12,15.1101,0.4135,0.007117779
IXIC,纳斯达克,2013/8/9,3664.27,3677.83,3649.69,3660.11,-9.01,-0.2456,0.007680672
IXIC,纳斯达克,2013/8/12,3645.78,3673.51,3645.39,3669.95,9.8398,0.2688,0.007684253
IXIC,纳斯达克,2013/8/13,3675.37,3691.06,3648.82,3684.44,14.49,0.3948,0.011509852
IXIC,纳斯达克,2013/8/14,3683.97,3686.55,3668.74,3669.27,-15.1699,-0.4117,0.004842782
IXIC,纳斯达克,2013/8/15,3625.36,3626.77,3600.96,3606.12,-63.1499,-1.721,0.007141968
IXIC,纳斯达克,2013/8/16,3603.78,3621.46,3598.65,3602.78,-3.3401,-0.0926,0.006318484
IXIC,纳斯达克,2013/8/19,3601.88,3623.48,3589.03,3589.09,-13.6899,-0.38,0.009552919
IXIC,纳斯达克,2013/8/20,3596.77,3625.26,3593.14,3613.59,24.5,0.6826,0.008899538
IXIC,纳斯达克,2013/8/21,3603.68,3630.23,3589.02,3599.79,-13.8001,-0.3819,0.011416822
IXIC,纳斯达克,2013/8/22,3614.14,3639.21,3613.93,3638.71,38.9199,1.0812,0.006970802
IXIC,纳斯达克,2013/8/23,3659.21,3660.66,3643.86,3657.79,19.0801,0.5244,0.0045999
IXIC,纳斯达克,2013/8/26,3661.81,3684.22,3652.26,3657.57,-0.22,-0.006,0.00871268
IXIC,纳斯达克,2013/8/27,3616.06,3629.95,3573.57,3578.52,-79.0501,-2.1613,0.015653778
IXIC,纳斯达克,2013/8/28,3579.11,3607.36,3578.8,3593.35,14.8301,0.4144,0.007948654
IXIC,纳斯达克,2013/8/29,3587.07,3635.84,3587.07,3620.3,26.95,0.75,0.013504458
IXIC,纳斯达克,2013/8/30,3621.59,3621.78,3581.05,3589.87,-30.4299,-0.8405,0.011309564
IXIC,纳斯达克,2013/9/3,3622.64,3637.06,3593.62,3612.61,22.74,0.6334,0.012015612
IXIC,纳斯达克,2013/9/4,3619.05,3651.78,3612.22,3649.04,36.4299,1.0084,0.010892178
IXIC,纳斯达克,2013/9/5,3652.44,3665.01,3651.17,3658.78,9.74,0.2669,0.0037834
IXIC,纳斯达克,2013/9/6,3672.82,3677.07,3618.77,3660.01,1.23,0.0336,0.01598205
IXIC,纳斯达克,2013/9/9,3675.12,3708.42,3675.12,3706.18,46.1699,1.2615,0.009020125
IXIC,纳斯达克,2013/9/10,3724.67,3729.38,3716.44,3729.02,22.8401,0.6163,0.003475779
IXIC,纳斯达克,2013/9/11,3710.79,3726.59,3704.22,3725.01,-4.01,-0.1075,0.006020896
IXIC,纳斯达克,2013/9/12,3724.53,3731.84,3713.08,3715.97,-9.04,-0.2427,0.005039689
IXIC,纳斯达克,2013/9/13,3723.27,3724.73,3701.88,3722.18,6.21,0.1671,0.006153567
IXIC,纳斯达克,2013/9/16,3755,3756.24,3712.47,3717.85,-4.3298,-0.1163,0.011721034
IXIC,纳斯达克,2013/9/17,3725.31,3747.08,3724.26,3745.7,27.8499,0.7491,0.006108696
IXIC,纳斯达克,2013/9/18,3751.29,3790.7,3737.69,3783.64,37.9399,1.0129,0.014082925
IXIC,纳斯达克,2013/9/19,3794.7,3798.16,3781.59,3789.38,5.74,0.1517,0.004372183
IXIC,纳斯达克,2013/9/20,3796.28,3798.76,3774.11,3774.73,-14.6499,-0.3866,0.006510104
IXIC,纳斯达克,2013/9/23,3786.84,3787.14,3745.54,3765.29,-9.4399,-0.2501,0.011045318
IXIC,纳斯达克,2013/9/24,3771.6,3789.85,3753.04,3768.25,2.96,0.0786,0.009760262
